startCpG,endCpG,chr_hg38,start_hg38,end_hg38,strand_hg38
22843385,22843389,chr17,48795708,48795923,+
22844085,22844089,chr17,48837514,48837633,+
22844507,22844513,chr17,48871646,48871848,+
22848583,22848587,chr17,49101123,49101292,+
22850123,22850129,chr17,49217113,49217298,+
22850147,22850154,chr17,49218338,49218545,+
22856564,22856568,chr17,49616798,49616862,+
22857896,22857901,chr17,49715695,49715935,+
22858102,22858106,chr17,49730195,49730303,+
22858215,22858220,chr17,49739490,49739724,+
22859244,22859248,chr17,49815783,49815882,+
22859248,22859253,chr17,49815896,49816192,+
22859453,22859461,chr17,49836105,49836521,+
22859461,22859465,chr17,49836560,49836662,+
22859465,22859469,chr17,49836732,49836850,+
22863084,22863090,chr17,50037741,50037902,+
22863142,22863148,chr17,50043978,50044112,+
22863255,22863261,chr17,50052209,50052584,+
22863472,22863476,chr17,50057570,50057585,+
22863476,22863480,chr17,50057617,50057837,+
22863507,22863511,chr17,50060958,50061307,+
22864171,22864175,chr17,50100970,50101017,+
22864175,22864188,chr17,50101141,50101402,+
22864188,22864199,chr17,50101430,50101876,+
22869704,22869710,chr17,50428859,50429025,+
22869838,22869843,chr17,50440380,50440991,+
22869873,22869877,chr17,50443187,50443204,+
22869877,22869881,chr17,50443477,50443872,+
22869919,22869925,chr17,50447878,50448262,+
22871437,22871448,chr17,50534661,50534934,+
22871699,22871708,chr17,50542983,50543394,+
22871905,22871911,chr17,50551067,50551156,+
22873868,22873875,chr17,50636085,50636333,+
22874657,22874665,chr17,50686655,50686930,+
22874742,22874752,chr17,50692979,50693584,+
22874756,22874760,chr17,50694044,50694401,+
22875788,22875793,chr17,50768361,50768604,+
22875793,22875797,chr17,50768731,50768829,+
22876460,22876465,chr17,50806340,50806523,+
22877283,22877287,chr17,50855973,50856317,+
22877380,22877384,chr17,50862944,50863272,+
22877384,22877390,chr17,50863390,50863557,+
22877390,22877397,chr17,50863678,50864027,+
22877945,22877950,chr17,50893513,50893562,+
22877950,22877954,chr17,50893640,50893757,+
22877954,22877961,chr17,50893795,50893878,+
22878116,22878127,chr17,50904525,50904969,+
22878127,22878133,chr17,50905052,50905650,+
22878258,22878264,chr17,50915174,50915590,+
22878300,22878305,chr17,50918085,50918182,+
22878348,22878352,chr17,50920207,50920272,+
22879841,22879849,chr17,51046688,51047210,+
22880396,22880400,chr17,51098514,51098575,+
22882709,22882713,chr17,51255877,51256033,+
22883673,22883677,chr17,51346537,51346649,+
22886445,22886449,chr17,51703667,51703861,+
22904603,22904608,chr17,54901495,54901731,+
22904674,22904678,chr17,54906874,54906945,+
22904682,22904686,chr17,54907482,54907677,+
22905767,22905771,chr17,55056578,55056836,+
22908891,22908896,chr17,55433479,55433705,+
22911741,22911751,chr17,55774808,55775111,+
22914121,22914127,chr17,56162907,56163017,+
22914127,22914132,chr17,56163164,56163411,+
22914804,22914809,chr17,56263003,56263070,+
22918271,22918288,chr17,56699392,56699848,+
22921535,22921539,chr17,56973582,56973774,+
22922269,22922273,chr17,57033026,57033156,+
22922298,22922302,chr17,57036070,57036368,+
22923164,22923168,chr17,57091227,57091406,+
22923387,22923392,chr17,57107556,57107853,+
22925623,22925630,chr17,57285438,57285616,+
22926665,22926669,chr17,57366787,57366826,+
22926702,22926706,chr17,57370156,57370350,+
22926837,22926843,chr17,57379683,57379863,+
22927145,22927150,chr17,57408117,57408311,+
22927150,22927157,chr17,57408437,57408665,+
22927793,22927797,chr17,57455069,57455216,+
22927798,22927804,chr17,57455439,57455561,+
22928079,22928083,chr17,57473345,57473515,+
22928156,22928160,chr17,57480645,57480750,+
22928226,22928230,chr17,57487142,57487277,+
22929525,22929533,chr17,57577875,57578108,+
22930713,22930722,chr17,57663103,57663261,+
22932658,22932663,chr17,57834533,57834691,+
22933388,22933416,chr17,57874455,57874974,+
22933708,22933713,chr17,57890643,57890724,+
22933817,22933822,chr17,57899132,57899287,+
22933846,22933850,chr17,57901347,57901733,+
22933995,22934003,chr17,57912111,57912363,+
22934393,22934397,chr17,57939816,57939917,+
22934831,22934835,chr17,57960941,57961156,+
22939599,22939612,chr17,58328034,58328489,+
22939647,22939661,chr17,58330299,58331141,+
22939662,22939673,chr17,58331171,58331334,+
22939674,22939698,chr17,58331443,58332516,+
22939712,22939724,chr17,58332844,58333271,+
22940177,22940183,chr17,58364358,58364781,+
22940290,22940294,chr17,58377167,58377704,+
22940525,22940540,chr17,58414823,58417024,+
22940540,22940545,chr17,58417029,58417242,+
22947517,22947521,chr17,58991853,58992046,+
22947610,22947617,chr17,59001548,59001784,+
22948627,22948632,chr17,59093584,59093778,+
22951609,22951614,chr17,59297009,59297543,+
22952308,22952313,chr17,59333326,59333467,+
22953282,22953286,chr17,59407064,59407210,+
22953487,22953492,chr17,59423405,59423583,+
22953518,22953524,chr17,59425481,59425594,+
22953524,22953533,chr17,59425676,59425941,+
22953598,22953605,chr17,59430197,59430483,+
22954031,22954037,chr17,59465431,59465496,+
22958475,22958479,chr17,59847177,59847221,+
22958484,22958488,chr17,59847804,59848030,+
22958504,22958508,chr17,59848399,59848444,+
22958590,22958594,chr17,59853353,59853431,+
22963239,22963245,chr17,60154724,60154907,+
22970276,22970280,chr17,60743920,60744121,+
22971901,22971905,chr17,60941100,60941292,+
22973332,22973336,chr17,61128916,61129025,+
22973421,22973425,chr17,61139178,61139440,+
22974088,22974092,chr17,61209166,61209326,+
22975249,22975254,chr17,61314299,61314564,+
22975254,22975258,chr17,61314897,61315019,+
22975580,22975592,chr17,61335989,61336448,+
22979111,22979117,chr17,61489436,61489546,+
22979117,22979122,chr17,61489646,61489712,+
22992457,22992467,chr17,62671677,62671852,+
22992668,22992700,chr17,62680558,62680901,+
22993285,22993292,chr17,62705231,62705413,+
22993592,22993596,chr17,62725010,62725086,+
22993606,22993611,chr17,62726064,62726265,+
22994356,22994368,chr17,62779062,62779293,+
22994388,22994394,chr17,62780419,62780612,+
22994529,22994533,chr17,62794730,62794890,+
22994603,22994607,chr17,62800237,62800395,+
22994607,22994614,chr17,62800442,62800691,+
22995811,22995818,chr17,62898621,62898703,+
22996678,22996683,chr17,62971085,62971161,+
22997582,22997586,chr17,63117216,63117309,+
22999883,22999889,chr17,63432130,63432298,+
22999892,22999898,chr17,63432560,63432713,+
22999981,22999990,chr17,63435949,63436074,+
22999990,22999994,chr17,63436093,63436138,+
23001688,23001692,chr17,63503437,63503581,+
23004702,23004707,chr17,63701414,63701540,+
23004717,23004734,chr17,63701905,63702424,+
23005521,23005525,chr17,63751907,63752014,+
23005525,23005529,chr17,63752016,63752170,+
23009332,23009336,chr17,63974195,63974293,+
23009339,23009343,chr17,63974413,63974466,+
23009427,23009431,chr17,63980534,63980621,+
23010746,23010752,chr17,64064481,64064667,+
23010876,23010881,chr17,64074398,64074814,+
23010881,23010886,chr17,64075082,64075202,+
23011302,23011307,chr17,64115437,64115500,+
23011309,23011314,chr17,64116279,64116469,+
23012038,23012042,chr17,64156204,64156442,+
23014140,23014144,chr17,64326632,64326845,+
23015866,23015873,chr17,64599483,64599609,+
23017240,23017244,chr17,64709162,64709277,+
23017489,23017496,chr17,64724370,64724628,+
23019031,23019040,chr17,64815181,64815730,+
23019040,23019045,chr17,64815897,64816141,+
23021081,23021090,chr17,64964905,64965226,+
23021444,23021452,chr17,64985901,64986137,+
23022134,23022138,chr17,65039696,65039860,+
23022482,23022487,chr17,65057811,65057834,+
23022487,23022491,chr17,65057878,65057989,+
23022497,23022501,chr17,65058273,65058346,+
23024008,23024018,chr17,65170983,65171206,+
23024058,23024062,chr17,65173671,65173717,+
23024177,23024182,chr17,65183873,65184082,+
23024733,23024737,chr17,65228797,65228928,+
23024738,23024742,chr17,65228986,65229009,+
23025645,23025650,chr17,65314342,65314408,+
23029248,23029253,chr17,65593961,65594118,+
23029686,23029692,chr17,65628012,65628252,+
23029692,23029701,chr17,65628414,65628581,+
23029825,23029829,chr17,65638670,65638936,+
23033911,23033919,chr17,66190889,66191126,+
23034450,23034455,chr17,66229156,66229319,+
23034663,23034667,chr17,66246362,66246511,+
23035973,23035977,chr17,66341492,66341717,+
23036733,23036737,chr17,66406893,66407010,+
23036842,23036848,chr17,66415518,66415701,+
23037396,23037400,chr17,66459952,66460134,+
23037436,23037441,chr17,66462911,66463200,+
23037866,23037878,chr17,66503158,66503624,+
23037943,23037948,chr17,66508831,66509256,+
23039858,23039870,chr17,66675986,66676207,+
23039870,23039876,chr17,66676223,66676368,+
23039878,23039882,chr17,66676465,66676530,+
23039882,23039887,chr17,66676538,66676751,+
23039887,23039891,chr17,66676768,66677043,+
23040428,23040433,chr17,66724662,66725092,+
23040890,23040896,chr17,66755220,66755289,+
23040896,23040902,chr17,66755378,66755502,+
23043445,23043449,chr17,66945528,66945563,+
23043449,23043456,chr17,66945687,66945800,+
23043531,23043537,chr17,66951506,66951720,+
23043540,23043544,chr17,66952042,66952215,+
23043545,23043550,chr17,66952326,66952378,+
23044965,23044972,chr17,67025319,67025499,+
23045810,23045814,chr17,67074901,67075200,+
23045824,23045829,chr17,67076453,67076579,+
23045829,23045833,chr17,67076771,67077241,+
23046938,23046944,chr17,67216199,67216407,+
23049009,23049017,chr17,67334323,67334566,+
23050796,23050804,chr17,67434398,67434640,+
23050886,23050890,chr17,67441119,67441287,+
23050937,23050941,chr17,67444287,67444431,+
23051567,23051571,chr17,67488234,67488292,+
23051611,23051620,chr17,67491156,67491274,+
23051969,23051974,chr17,67515553,67515681,+
23052163,23052180,chr17,67529021,67529388,+
23052234,23052239,chr17,67532599,67532653,+
23052777,23052790,chr17,67575326,67575627,+
23052877,23052881,chr17,67582451,67582650,+
23052881,23052887,chr17,67582771,67582902,+
23053128,23053139,chr17,67605353,67605517,+
23053158,23053162,chr17,67606941,67607043,+
23053281,23053285,chr17,67615073,67615201,+
23053654,23053661,chr17,67637858,67638225,+
23060320,23060324,chr17,68070808,68070843,+
23060570,23060578,chr17,68087184,68087304,+
23062007,23062011,chr17,68182948,68183107,+
23062683,23062689,chr17,68207004,68207177,+
23063140,23063145,chr17,68237383,68237464,+
23063151,23063155,chr17,68237947,68238049,+
23063511,23063517,chr17,68260076,68260380,+
23064240,23064246,chr17,68296662,68296832,+
23065017,23065040,chr17,68346286,68346958,+
23065159,23065169,chr17,68356423,68356888,+
23065585,23065591,chr17,68383982,68384263,+
23065611,23065616,chr17,68386538,68386755,+
23066890,23066898,chr17,68474617,68474723,+
23067090,23067096,chr17,68492051,68492189,+
23067096,23067100,chr17,68492205,68492307,+
23067109,23067117,chr17,68493465,68493663,+
23067447,23067455,chr17,68515389,68515524,+
23072287,23072291,chr17,69093328,69093645,+
23073680,23073689,chr17,69325592,69325951,+
23074414,23074418,chr17,69390912,69391022,+
23074420,23074424,chr17,69391149,69391378,+
23074784,23074789,chr17,69423703,69423944,+
23074991,23074996,chr17,69448715,69448820,+
23076352,23076358,chr17,69581559,69581736,+
23076358,23076364,chr17,69581750,69581884,+
23079676,23079681,chr17,70074989,70075492,+
23081078,23081082,chr17,70225350,70225493,+
23084138,23084143,chr17,70661362,70661787,+
23084326,23084330,chr17,70682716,70682880,+
23085455,23085462,chr17,70855400,70855834,+
23087640,23087648,chr17,71163782,71163998,+
23094670,23094687,chr17,72116036,72116360,+
23097951,23097966,chr17,72383105,72383370,+
23098781,23098788,chr17,72446802,72446949,+
23098912,23098916,chr17,72458908,72458925,+
23099046,23099051,chr17,72468514,72468694,+
23099158,23099163,chr17,72477673,72477801,+
23099292,23099298,chr17,72489037,72489106,+
23099439,23099449,chr17,72501892,72502122,+
23099680,23099685,chr17,72518555,72518690,+
23100380,23100385,chr17,72560901,72561003,+
23100865,23100876,chr17,72589032,72589250,+
23100876,23100880,chr17,72589380,72589609,+
23102028,23102037,chr17,72661429,72661691,+
23102294,23102299,chr17,72684144,72684332,+
23102732,23102747,chr17,72716164,72716582,+
23102792,23102800,chr17,72719571,72719749,+
23102804,23102812,chr17,72719897,72720105,+
23109048,23109053,chr17,73182722,73182912,+
23110501,23110509,chr17,73262076,73262305,+
23110509,23110518,chr17,73262378,73262515,+
23110808,23110812,chr17,73279069,73279145,+
23111036,23111040,chr17,73288510,73288557,+
23111042,23111047,chr17,73288633,73288841,+
23111105,23111109,chr17,73292128,73292207,+
23111109,23111113,chr17,73292270,73292346,+
23111129,23111134,chr17,73293137,73293244,+
23111366,23111371,chr17,73307372,73307471,+
23111371,23111375,chr17,73307478,73307517,+
23111387,23111394,chr17,73308021,73308220,+
23111401,23111410,chr17,73308549,73308801,+
23111410,23111417,chr17,73308832,73309112,+
23111421,23111426,chr17,73309555,73309784,+
23112114,23112118,chr17,73340207,73340361,+
23112423,23112427,chr17,73356333,73356388,+
23112506,23112513,chr17,73360065,73360336,+
23114406,23114418,chr17,73455377,73455602,+
23116602,23116613,chr17,73591321,73591796,+
23119667,23119672,chr17,73786418,73786527,+
23119776,23119780,chr17,73796895,73796956,+
23127030,23127035,chr17,74290521,74290613,+
23129045,23129052,chr17,74380536,74380982,+
23130093,23130100,chr17,74433478,74433593,+
23130106,23130111,chr17,74433922,74434130,+
23130148,23130154,chr17,74436492,74436788,+
23130208,23130212,chr17,74440187,74440231,+
23133061,23133068,chr17,74639624,74639992,+
23133362,23133366,chr17,74664475,74664538,+
23134874,23134884,chr17,74751638,74751941,+
23134999,23135003,chr17,74759342,74759509,+
23135003,23135007,chr17,74759600,74759686,+
23135181,23135187,chr17,74770521,74770587,+
23139999,23140004,chr17,74974816,74975014,+
23140459,23140464,chr17,74991609,74991696,+
23140464,23140470,chr17,74991776,74991950,+
23140859,23140869,chr17,75011874,75012246,+
23142443,23142448,chr17,75078709,75078777,+
23142526,23142530,chr17,75083712,75083836,+
23142586,23142592,chr17,75086968,75087130,+
23142596,23142602,chr17,75087313,75087355,+
23142730,23142738,chr17,75091256,75091514,+
23142790,23142797,chr17,75094058,75094200,+
23143555,23143559,chr17,75124690,75124762,+
23146372,23146376,chr17,75250216,75250258,+
23147775,23147781,chr17,75309112,75309383,+
23148331,23148339,chr17,75338822,75339263,+
23149774,23149778,chr17,75430599,75430638,+
23150029,23150035,chr17,75444156,75444211,+
23150617,23150628,chr17,75475966,75476630,+
23150849,23150854,chr17,75487748,75487892,+
23152153,23152157,chr17,75526947,75527126,+
23152334,23152341,chr17,75535089,75535272,+
23152341,23152350,chr17,75535303,75535436,+
23152482,23152491,chr17,75543022,75543348,+
23152575,23152579,chr17,75547193,75547296,+
23152614,23152629,chr17,75549264,75549894,+
23152630,23152640,chr17,75549933,75550229,+
23152777,23152790,chr17,75557125,75557701,+
23152790,23152797,chr17,75557802,75558122,+
23152797,23152803,chr17,75558158,75558328,+
23152811,23152815,chr17,75558744,75558780,+
23152835,23152848,chr17,75559223,75559410,+
23154944,23154952,chr17,75635750,75635857,+
23154983,23154992,chr17,75637244,75637434,+
23155042,23155047,chr17,75639737,75639919,+
23155047,23155058,chr17,75639927,75640171,+
23155058,23155068,chr17,75640196,75640298,+
23155094,23155099,chr17,75641508,75641574,+
23155112,23155116,chr17,75642978,75643122,+
23155154,23155159,chr17,75645405,75645596,+
23155160,23155164,chr17,75645699,75645811,+
23155732,23155736,chr17,75679655,75679765,+
23155736,23155744,chr17,75679818,75680136,+
23155811,23155815,chr17,75685119,75685178,+
23155930,23155940,chr17,75693478,75694052,+
23155940,23155945,chr17,75694067,75694196,+
23155975,23155987,chr17,75695825,75696206,+
23156004,23156011,chr17,75697028,75697591,+
23156018,23156022,chr17,75698121,75698195,+
23156035,23156039,chr17,75699497,75699651,+
23156039,23156045,chr17,75699803,75699925,+
23156049,23156053,chr17,75700379,75700583,+
23156053,23156060,chr17,75700590,75700793,+
23156060,23156064,chr17,75700806,75700893,+
23156195,23156202,chr17,75707180,75707285,+
23156555,23156565,chr17,75721840,75722276,+
23156565,23156577,chr17,75722443,75723103,+
23156577,23156584,chr17,75723175,75723459,+
23156585,23156591,chr17,75723586,75723752,+
23157344,23157357,chr17,75753506,75753630,+
23157840,23157846,chr17,75769795,75770106,+
23159530,23159541,chr17,75843692,75843846,+
23159551,23159556,chr17,75844239,75844307,+
23159556,23159563,chr17,75844314,75844492,+
23160125,23160130,chr17,75864390,75864499,+
23160130,23160136,chr17,75864526,75864753,+
23160210,23160218,chr17,75869560,75869762,+
23160218,23160222,chr17,75869917,75869984,+
23162839,23162844,chr17,75976010,75976113,+
23163253,23163260,chr17,75993605,75993763,+
23163386,23163390,chr17,76000110,76000152,+
23163390,23163401,chr17,76000162,76000357,+
23164180,23164200,chr17,76026791,76027277,+
23164200,23164219,chr17,76027306,76027811,+
23164674,23164680,chr17,76051126,76051492,+
23166069,23166073,chr17,76106193,76106284,+
23166649,23166666,chr17,76132535,76132891,+
23166833,23166846,chr17,76138268,76138557,+
23167093,23167103,chr17,76145436,76145628,+
23168819,23168824,chr17,76252315,76252353,+
23168981,23168986,chr17,76259194,76259633,+
23169049,23169055,chr17,76263021,76263279,+
23171356,23171360,chr17,76361626,76361873,+
23174277,23174282,chr17,76485588,76485717,+
23174430,23174435,chr17,76492350,76492557,+
23174550,23174557,chr17,76497958,76498078,+
23174557,23174574,chr17,76498128,76498394,+
23174940,23174944,chr17,76515246,76515304,+
23174944,23174956,chr17,76515395,76515591,+
23174956,23174964,chr17,76515637,76515805,+
23175173,23175180,chr17,76524741,76524935,+
23175272,23175278,chr17,76527986,76528093,+
